time,cubic_position,quintic_position,cubic_velocity,quintic_velocity,cubic_acceleration,quintic_acceleration
2.406015037593985,0.9752460749363374,1.0277328375496513,0.539313509337255,0.6463544404694659,-0.1141917293243715,-0.27369978879288226
2.416040100250626,0.9806469884172053,1.0341988271012568,0.5381545970188526,0.6435796199750641,-0.11701127819585011,-0.2798551157706086
2.426065162907268,0.986036142044485,1.0406366895792267,0.5369674185463609,0.6407433103287019,-0.11983082706660753,-0.28596634329890236
2.43609022556391,0.9914132524482103,1.0470458107669955,0.5357519739197727,0.6378459589565395,-0.12265037593985184,-0.2920324087374837
2.4461152882205512,0.9967780362584151,1.0534255809868764,0.5345082631390454,0.6348880239379753,-0.12546992481346564,-0.29805224945204856
2.4561403508771926,1.0021302101051333,1.0597753952068545,0.5332362862042146,0.6318699740051201,-0.12828947368387844,-0.3040248028100443
2.4661654135338344,1.0074694906183996,1.0660946531473803,0.5319360431153086,0.6287922885432877,-0.1311090225553464,-0.30994900615911547
2.4761904761904763,1.0127955944282474,1.0723827593881738,0.5306075338722778,0.6256554575909021,-0.13392857142859071,-0.315823796869239
2.4862155388471177,1.0181082381647109,1.0786391234750172,0.5292507584751363,0.6224599818391425,-0.13674812030078698,-0.32164811230965284
2.496240601503759,1.0234071384578238,1.0848631600265524,0.5278657169238912,0.6192063726323127,-0.13956766917296903,-0.32742088983577133
2.506265664160401,1.028692011937621,1.0910542888410788,0.5264524092185354,0.6158951519677487,-0.1423872180455028,-0.3331410668115282
2.5162907268170427,1.0339625752341355,1.0972119350033496,0.525010835359069,0.6125268524957406,-0.14520676691733314,-0.33880758060087857
2.526315789473684,1.0392185449774018,1.103335528991369,0.5235409953455061,0.6091020175196107,-0.14802631578952585,-0.34441936856456223
2.5363408521303255,1.0444596377974538,1.1094245067831912,0.5220428891778255,0.6056212009956994,-0.15084586466100092,-0.34997536806542584
2.5463659147869673,1.0496855703243257,1.115478309963714,0.5205165168560626,0.6020849675333366,-0.15366541353282415,-0.35547451646704786
2.556390977443609,1.0548960591880516,1.1214963858314788,0.5189618783801748,0.5984938923948562,-0.156484962407486,-0.36091575113409746
2.5664160401002505,1.0600908210186648,1.1274781875054654,0.517378973750148,0.5948485614955601,-0.15930451127897172,-0.3662980094262558
2.576441102756892,1.0652695724461998,1.1334231740318907,0.5157678029660602,0.5911495714038537,-0.16212406014868108,-0.3716202287021062
2.5864661654135337,1.0704320301006913,1.1393308104910065,0.5141283660278688,0.587397529341132,-0.16494360902298055,-0.37688134633445003
2.5964912280701755,1.0755779106121723,1.1452005681038937,0.5124606629355242,0.5835930531816089,-0.1677631578951626,-0.38208029968476964
2.606516290726817,1.0807069306106767,1.151031924339259,0.5107646936891186,0.5797367714527155,-0.17058270676629306,-0.3872160261020987
2.6165413533834583,1.0858188067262395,1.1568243630202386,0.509040458288581,0.5758293233349505,-0.17340225564024792,-0.39228746296026884
2.6265664160401,1.090913255588894,1.162577374431188,0.5072879567339257,0.5718713586615323,-0.17622180451136416,-0.3972935476225139
