real_x,real_y,real_z,ideal_x,ideal_y,ideal_z,error
0.42688760269991927,0.2408745601231204,0.48446120543845395,0.37956158147457114,0.21907667001096587,0.5,0.054372368302195544
0.42318404568939416,0.23945077128849795,0.48442726165917577,0.3761353328918981,0.2171578786095478,0.5,0.054342107240410144
0.4195057793520405,0.23796763648482228,0.4843927875895042,0.37273964606240717,0.2151855067509859,0.5,0.05431097253133507
0.4158537244443229,0.23642551579037474,0.484357876271613,0.3693753588210128,0.21316004108852307,0.5,0.054278880044182576
0.412228797567128,0.23482478450833746,0.4843226096539854,0.36604330125525075,0.21108198137550374,0.5,0.0542457494946861
0.40863191053029635,0.2331658329202315,0.48428705974138575,0.36274429550046705,0.20895184034206754,0.5,0.05421150377246489
0.4050639697349864,0.23144906604097434,0.4842512896300828,0.3594791555369673,0.20677014356864043,0.5,0.05417606831599103
0.40152587556949054,0.22967490337698754,0.4842153544409594,0.35624868698918033,0.20453742935625585,0.5,0.0541393705292597
0.39801852181400477,0.2278437786893753,0.4841793021618611,0.35305368692688177,0.20225424859373686,0.5,0.05410133923506433
0.3945427950496908,0.2259561397648568,0.4841431744093691,0.349894943668529,0.19992116462177265,0.5,0.05406190416057324
0.39109957406720836,0.22401244819784008,0.4841070071191429,0.34677323658675585,0.19753875309392258,0.5,0.054020995451741986
0.3876897292697353,0.22201317918771188,0.4840708311730205,0.34368933591607365,0.19510760183458242,0.5,0.053978543213953054
0.3843141220653922,0.21995882135607886,0.4840346729701699,0.34064400256282756,0.1926283106939473,0.5,0.05393447707719607
0.38108420896556006,0.21790865070103743,0.4841671613689338,0.33763798791745414,0.19010149140000776,0.5,0.05395823394877843
0.37810434847929497,0.21591940455350903,0.4846258386325033,0.33467203366908704,0.18752776740761493,0.5,0.05411853534003806
0.3753504709894941,0.2139798065458166,0.485373332482394,0.3317468716225566,0.1849077737446524,0.5,0.0544095246405898
0.3728005037953925,0.2120790315551979,0.48637653335638875,0.3288632235178278,0.18224215685535286,0.5,0.054829941942638544
0.3704342655535576,0.21020683170741658,0.48760602448283547,0.32602180085192145,0.1795315744407972,0.5,0.05538094490316532
0.3682333792190692,0.2083535648159619,0.48903559434397564,0.32322330470336313,0.1767766952966369,0.5,0.0560644601145837
0.36618117241211134,0.20651020053281674,0.49064182039141374,0.32046842555920285,0.1739781991480786,0.5,0.056881999477174316
0.364262569690926,0.2046683129002793,0.4924037129022445,0.31775784314464717,0.1711367764821722,0.5,0.057833875050652975
0.36246398134422636,0.2028200635057071,0.49430240954763155,0.31509222625534755,0.16825312837744333,0.5,0.05891874677320651
0.3607731920752075,0.2009581783276422,0.49632091275960943,0.3124722325923851,0.16532796633091298,0.5,0.06013343809242513
0.359179251947988,0.19907592061433887,0.49844386326741086,0.3098985085999923,0.16236201208254594,0.5,0.06147295589234663
0.35767237121351875,0.1971670615589999,0.5006573442571369,0.30737168930605274,0.15935599743717246,0.5,0.06293065446865634
0.35624382006974675,0.19522585008708893,0.5029487115161395,0.3048923981654176,0.15631066408392635,0.5,0.06449848938434583
0.3548858339942663,0.19324698272213955,0.5053064456819991,0.3024612469060774,0.15322676341324412,0.5,0.06616731557706719
0.35359152498162694,0.19122557422631062,0.5077200233484757,0.3000788353782273,0.150105056331471,0.5,0.06792719412010648
